PetID,Name,Type,Age Years,Primary Breed,Secondary Breed,Gender,Primary Color,Secondary Color,Tertiary Color,Maturity Size,FurLength,Vaccinated,Spayed,Health,Quantity,Fee,Zip Code,Video Amt,Photo Amt,Adopted ,Days to Adoption,Adoption Date
2.37E+44,Black Toy Poodle,dog,12,Poodle,,Male,Black,,,small,short,yes,no,healthy,1,300,92104,0,5,NO,,
4.89E+58,Damas,cat,1,Domestic Medium Hair,Domestic Medium Hair,Female,Yellow,Cream,White,medium,medium,no,no,healthy,1,0,92102,0,1,YES,47,11/27/2019
5.54E+59,A4,dog,1,Mixed Breed,Mixed Breed,Male,Brown,,,medium,medium,no,no,healthy,1,0,92104,0,3,YES,4,11/28/2019
7.92E+59,Pretty,cat,4,Tabby,,Female,Yellow,White,,medium,short,yes,unknown,healthy,1,0,92104,0,2,YES,83,11/29/2019
6.68E+62,Peppa,cat,12,Domestic Short Hair,Tortoiseshell,Female,Black,Brown,,small,short,yes,yes,healthy,1,0,92104,0,7,YES,31,11/30/2019
2.30E+63,H1,dog,1,Mixed Breed,Mixed Breed,Female,Black,Brown,,medium,medium,no,no,healthy,1,0,92104,0,1,YES,33,12/1/2019
5.15E+72,Blackie,dog,2,Mixed Breed,Mixed Breed,Female,Black,,,medium,short,unknown,unknown,healthy,1,0,92104,0,3,NO,,
7.96E+76,Cookie,dog,1,Mixed Breed,,Female,Black,Brown,,large,short,yes,no,healthy,1,0,92104,0,1,NO,,
8.44E+79,,dog,1,Mixed Breed,,Female,Cream,White,,small,short,unknown,unknown,healthy,1,0,92104,0,5,NO,,
8.67E+82,Pomeranian Mixed Poodle,dog,3,Pomeranian,,Male,Black,White,,medium,medium,yes,no,healthy,1,380,92104,0,1,YES,4,12/2/2019
1.79E+121,Kitten For Adoption,cat,3,Domestic Short Hair,,Male,Black,White,,small,short,no,no,healthy,1,0,92107,0,5,YES,13,12/3/2019
1.06E+150,Memey,cat,12,Persian,,Male,Black,White,,medium,medium,yes,no,healthy,1,0,92118,0,2,YES,50,12/4/2019
2.39E+250,Mr.Blackie,dog,3,Mixed Breed,Mixed Breed,Male,Black,,,medium,short,no,no,healthy,1,0,92107,0,5,YES,1,12/5/2019
2.13E+292,Isabella,cat,2,Domestic Medium Hair,,Female,Golden,Gray,White,medium,medium,yes,no,healthy,1,0,92102,0,5,YES,57,12/6/2019
0008c5398,Fishsticks,dog,3,Mixed Breed,,Female,Black,Brown,,medium,short,no,no,healthy,1,0,92104,0,4,NO,,
000a290e4,Bobby,cat,6,Domestic Short Hair,,Male,Black,White,,small,short,no,no,healthy,1,0,92104,0,3,YES,11,12/7/2019
000fb9572,Momo,cat,2,Domestic Medium Hair,,Male,Black,White,,small,medium,yes,no,healthy,1,0,92111,0,1,YES,2,12/8/2019
0011d7c25,Menu,cat,7,American Curl,Burmese,Male,Brown,,,medium,long,yes,no,healthy,1,0,92102,0,3,YES,28,12/9/2019
00156db4a,Micah,dog,3,Mixed Breed,,Male,Brown,,,medium,medium,yes,unknown,healthy,1,0,92101,0,1,NO,,
001a1aaad,Multy & Xanie,dog,4,Mixed Breed,Mixed Breed,Female,Black,Gray,White,medium,medium,yes,unknown,healthy,2,0,92104,0,5,YES,33,12/10/2019
001b1507c,,cat,4,Domestic Short Hair,Abyssinian,Male,Black,,,medium,short,yes,no,healthy,1,0,92102,0,0,YES,39,10/30/2019
002230dea,Blue Eyes,dog,1,Mixed Breed,,Female,Black,Brown,,medium,short,yes,no,healthy,2,0,92102,0,5,YES,8,12/12/2019
0025a8313,Zety And Whity,cat,7,Domestic Medium Hair,Oriental Short Hair,Female,Black,White,,medium,medium,unknown,no,healthy,2,0,92104,0,4,NO,,
0038234c6,2 Black Puppies,dog,1,Mixed Breed,Mixed Breed,Female,Black,Brown,,medium,medium,no,no,healthy,2,0,92104,0,4,YES,10,12/13/2019
0038c9343,Ash,dog,9,Mixed Breed,,Male,Gray,,,medium,short,unknown,no,healthy,1,0,92104,0,4,NO,,
003dd2e26,Husky,cat,2,Domestic Short Hair,,Male,Black,White,,small,short,no,no,healthy,1,0,92102,0,2,YES,3,12/14/2019
0045ed62a,Grey,cat,4,Domestic Short Hair,,Female,Gray,White,,small,short,yes,no,healthy,1,0,92102,0,6,YES,3,12/15/2019
004a26127,Mint,dog,8,Mixed Breed,,Male,Brown,,,medium,short,yes,yes,healthy,1,0,92104,0,9,YES,11,12/16/2019
0052dcf47,KaKa,cat,3,Tabby,,Female,Black,Brown,White,small,short,yes,no,healthy,1,0,92104,0,4,NO,,
0058586f1,Gabby & Pumpkin (Fuzzbutt -),dog,2,Mixed Breed,Labrador Retriever,Female,Brown,Cream,White,medium,short,unknown,unknown,healthy,3,0,92111,0,1,NO,,
005afe792,Verdi,cat,3,Domestic Short Hair,,Male,Black,White,,medium,short,no,no,healthy,1,30,92104,0,5,YES,4,12/19/2019
005bb92d8,Shadow,cat,7,Domestic Short Hair,Tabby,Male,Brown,,,medium,short,no,no,healthy,1,50,92104,0,2,YES,5,12/20/2019
0063bd7e0,Found Shihtzu Mix -,dog,0,Shih Tzu,Terrier,Male,Cream,White,,small,medium,yes,yes,healthy,1,100,92104,0,11,YES,84,12/21/2019
0063f83c9,Patches,dog,2,Mixed Breed,,Female,Cream,White,,medium,short,no,no,healthy,1,0,92102,0,5,YES,8,12/22/2019
00648f96f,Hunter,cat,4,Tabby,,Male,Black,Brown,White,medium,short,yes,unknown,healthy,1,0,92104,0,3,NO,,
006610fe3,Dory,cat,9,Domestic Medium Hair,,Female,Black,,,medium,medium,no,no,healthy,1,0,92107,0,2,YES,41,10/30/2019
006d301e9,Apple,cat,2,Domestic Short Hair,,Female,Black,Cream,White,medium,short,no,no,healthy,1,0,92104,0,2,YES,17,12/23/2019
00709d75b,Jason,dog,1,Mixed Breed,,Male,Brown,Golden,,medium,short,no,no,healthy,1,0,92104,0,1,NO,,
0073c33d0,Muezza,cat,13,Siamese,,Female,Gray,,,medium,short,yes,no,healthy,1,0,92104,0,0,NO,,
007bc1db4,Truffles,cat,12,Tabby,Bengal,Male,Black,Brown,Gray,medium,short,yes,yes,healthy,1,0,92102,0,6,YES,30,12/23/2019
007ffeccd,MeowMeoww,cat,10,Domestic Short Hair,,Male,Brown,White,,medium,short,no,no,healthy,1,0,92101,0,3,NO,,
00904fc2c,Ebi Girl,dog,4,Mixed Breed,German Shepherd Dog,Female,Black,Brown,,large,medium,yes,yes,healthy,1,0,92104,0,4,YES,25,12/22/2019
0090eb457,Q7,dog,3,Mixed Breed,German Shepherd Dog,Male,Black,White,,medium,medium,yes,no,healthy,1,0,92104,0,5,YES,54,12/23/2019
00a1a8af4,Meow,cat,3,Domestic Short Hair,,Female,Gray,White,,small,short,no,no,healthy,1,0,92104,0,2,YES,2,10/5/2019
00a1f270a,Lucky Eight,cat,3,Tabby,Domestic Short Hair,Female,Black,White,,small,short,yes,no,healthy,1,0,92102,0,5,YES,1,12/27/2019
00b23513e,Kiki,cat,4,Domestic Medium Hair,,Female,Cream,,,medium,medium,yes,no,healthy,1,0,92104,0,3,NO,,
00be0a63e,Belle,dog,4,Mixed Breed,,Female,Brown,White,,medium,short,no,yes,healthy,1,150,92104,4,6,YES,26,12/28/2019
00bfa5da9,Momo,cat,1,Domestic Short Hair,,Female,Black,Brown,Golden,medium,short,no,no,healthy,1,0,92104,1,18,YES,15,12/29/2019
00c71a320,Leo,dog,3,Mixed Breed,,Male,Black,Brown,,medium,short,no,no,healthy,1,0,92104,0,3,NO,,
00eca0391,,dog,4,Mixed Breed,Golden Retriever,Male,Golden,,,medium,medium,yes,yes,healthy,1,300,92104,0,4,NO,,
00f3a3993,American Cocker Spaniel,dog,0,Cocker Spaniel,Cocker Spaniel,Male,Brown,Golden,Cream,medium,medium,yes,no,healthy,2,0,92104,0,4,YES,2,10/5/2019
00f63c6fc,Tree,cat,3,Domestic Short Hair,,Female,Black,Yellow,White,small,short,yes,no,healthy,1,0,92102,0,4,YES,25,10/6/2019
00f997463,W3,dog,2,Mixed Breed,Mixed Breed,Female,White,,,medium,medium,yes,no,healthy,1,0,92104,0,1,YES,33,10/13/2019
010a59236,Frosty,dog,2,Mixed Breed,,Female,White,,,medium,short,no,no,healthy,1,20,92111,0,1,YES,28,10/12/2019
0111f92ff,Xiao Bao,cat,7,Domestic Short Hair,,Male,Black,White,,medium,short,no,no,healthy,1,0,92102,0,2,YES,10,10/19/2019
011350faf,Brownie,dog,2,Mixed Breed,,Male,Black,Brown,White,medium,medium,no,yes,healthy,1,0,92104,0,5,YES,35,10/20/2019
0118db3a8,Gem,dog,3,German Shepherd Dog,Mixed Breed,Female,Black,Brown,,medium,medium,yes,no,healthy,1,0,92104,0,2,YES,30,10/26/2019
011a11cda,Tiger,cat,1,Domestic Short Hair,,Male,Black,Cream,Gray,medium,short,no,no,healthy,1,0,92104,2,5,YES,11,10/27/2019
01231c438,Ocean,cat,12,Tabby,,Male,Black,Gray,White,medium,short,no,no,healthy,1,0,92104,0,1,NO,,
0133b0214,Mimi,cat,2,Burmese,Siamese,Female,Gray,White,,medium,medium,no,no,healthy,1,0,92104,0,4,YES,2,11/2/2019
0133b2a29,Smexy,cat,1,Domestic Short Hair,,Female,Black,Gray,,small,short,no,no,healthy,1,0,92104,1,3,YES,5,11/3/2019
013527aeb,Chinny (pls Read Below),cat,3,Domestic Short Hair,,Female,Brown,Gray,,small,short,unknown,unknown,healthy,1,30,92111,0,8,YES,25,11/9/2019
0143edd0a,Kitty Kitty Kitty,cat,1,Domestic Medium Hair,,Male,Brown,Golden,Cream,medium,medium,unknown,unknown,healthy,1,0,92104,0,7,NO,,
0146f6d2c,Max,dog,1,Mixed Breed,,Male,Black,,,medium,medium,yes,yes,healthy,1,0,92104,0,3,YES,50,11/10/2019
0149d04e7,8month Old Spayed Tabby,cat,8,Domestic Short Hair,Tabby,Female,Gray,White,,medium,short,no,yes,healthy,1,0,92104,0,2,YES,18,12/19/2019
0154e0f7b,Brownie,dog,2,Mixed Breed,,Female,Brown,,,medium,medium,no,no,healthy,1,0,92104,0,4,YES,18,12/20/2019
01573c686,Zone A2 P11,dog,6,Mixed Breed,,Female,Black,Brown,,small,short,yes,no,healthy,1,0,92104,0,2,NO,,
0157cf3a4,Lovely Affectionate Young Lady,cat,18,Domestic Short Hair,,Female,Brown,,,medium,short,unknown,yes,healthy,1,0,92102,0,3,YES,14,12/21/2019
015b8b722,,dog,1,Mixed Breed,,Female,Black,White,,medium,medium,no,no,healthy,1,0,92104,0,11,YES,2,12/22/2019
015c353ce,Caspar,dog,4,Mixed Breed,,Male,Brown,,,medium,short,yes,no,healthy,1,0,92104,0,9,YES,25,12/23/2019
015c75c9e,Garfield Girl (Mix Persian),cat,1,Persian,Domestic Long Hair,Female,Golden,Cream,,medium,long,no,no,healthy,1,150,92104,0,7,YES,1,12/23/2019
015da9e87,Romeol,dog,2,Mixed Breed,,Male,Black,Brown,,medium,medium,yes,no,healthy,1,50,92104,0,1,NO,,
015fdb354,Shero,dog,1,Mixed Breed,Mixed Breed,Female,Brown,,,medium,medium,no,no,healthy,1,150,92104,1,14,YES,37,12/10/2019
0162634c2,Stella,cat,11,Domestic Short Hair,,Female,White,,,medium,short,yes,yes,healthy,1,0,92104,0,1,NO,,
0164a9cfb,,cat,1,Oriental Short Hair,,Male,Cream,,,small,short,no,no,healthy,1,0,92104,0,1,NO,,
0173c456c,Heydee,dog,9,Mixed Breed,Spitz,Female,Black,Brown,White,medium,medium,yes,yes,healthy,1,0,92104,0,7,NO,,
0178fe2f7,Pinky,dog,2,Mixed Breed,,Female,Brown,White,,medium,short,yes,no,healthy,1,0,92102,0,6,YES,89,12/11/2019
017d966eb,Fluffy,dog,18,Lhasa Apso,,Male,Brown,White,,small,medium,yes,yes,healthy,1,0,92104,0,2,NO,,
017eda6dc,Ginger,dog,2,Mixed Breed,,Male,Brown,,,medium,medium,yes,no,healthy,1,0,92104,0,1,YES,60,12/12/2019
01802debf,Gina,cat,1,Domestic Short Hair,,Female,Black,Brown,Golden,small,short,no,no,healthy,1,0,92101,0,4,YES,43,12/13/2019
018cb4eaf,Molly,dog,4,Mixed Breed,,Female,Brown,,,medium,short,yes,no,healthy,1,0,92104,0,2,NO,,
018e4d193,Cream Poodle,dog,2,Poodle,,Male,Cream,,,medium,long,yes,no,healthy,1,50,92104,0,4,YES,4,12/14/2019
01928bd13,Miko,dog,7,Mixed Breed,Beagle,Male,Cream,White,,medium,short,yes,yes,healthy,1,0,92118,0,8,YES,73,12/15/2019
01958f464,Kitten RA9,cat,8,Domestic Short Hair,,Female,Black,Brown,White,medium,short,yes,yes,healthy,1,0,92102,0,3,YES,53,12/16/2019
01a7b719c,Moisy,cat,6,Domestic Short Hair,,Male,Brown,White,,medium,short,yes,no,healthy,1,0,92104,0,4,YES,2,12/17/2019
01ac09f2a,Hazel,dog,1,Mixed Breed,,Female,Brown,White,,medium,medium,no,no,healthy,1,0,92104,0,3,YES,11,12/18/2019
01b167b92,Komi,cat,2,Domestic Medium Hair,,Female,Gray,,,medium,medium,yes,no,healthy,1,100,92102,0,5,YES,67,12/19/2019
01b26743c,Filla,dog,4,Mixed Breed,,Female,Brown,,,medium,short,yes,yes,healthy,1,0,92102,0,5,NO,,
01b3356f5,Rocky,dog,5,Mixed Breed,,Male,Black,White,,medium,medium,yes,no,healthy,1,0,92104,0,1,NO,,
01b8e6c14,Cutie,dog,0,Shih Tzu,,Female,Brown,White,,small,long,unknown,unknown,minor injury,1,0,92101,0,1,YES,3,12/20/2019
01ba4e94d,,dog,6,Mixed Breed,,Female,Brown,,,medium,short,no,no,healthy,2,0,92104,0,1,NO,,
01bcfcde8,Rex,dog,8,Rottweiler,Mixed Breed,Female,Black,Brown,,large,short,yes,no,healthy,1,100,92104,0,2,YES,20,12/21/2019
01c202740,Grey,cat,6,Domestic Short Hair,Tabby,Female,Gray,,,medium,short,unknown,unknown,healthy,1,0,92107,0,4,YES,26,12/22/2019
01c3c09df,Gintut & Oyen,cat,10,Domestic Medium Hair,,Male,Golden,,,medium,medium,yes,no,healthy,2,0,92102,0,6,YES,36,12/23/2019
01c62e03b,Meow,cat,1,Domestic Short Hair,,Female,Golden,Yellow,White,medium,short,no,no,healthy,1,0,92111,0,5,YES,2,12/23/2019
01c6d3224,Hailey,dog,1,Mixed Breed,,Female,Brown,,,medium,short,no,no,healthy,1,0,92104,1,14,YES,67,12/21/2019
01c7411ef,Blackie,cat,5,Domestic Medium Hair,,Male,Black,,,medium,medium,unknown,unknown,healthy,1,0,92104,0,1,YES,1,10/30/2019
01ce66bd5,Mickey,cat,0,Siamese,Oriental Short Hair,Female,Brown,Gray,White,small,short,yes,yes,healthy,1,0,92102,0,4,YES,7,10/2/2019
01d0a7f3f,HuggieBoy,dog,3,Mixed Breed,,Male,Brown,Golden,,small,short,yes,unknown,healthy,1,210,92104,0,5,NO,,
01d646ea8,,dog,3,Mixed Breed,,Female,Cream,White,,small,medium,no,no,healthy,1,0,92104,0,2,YES,36,12/19/2019
01d981c81,Sandy  *spayed*,cat,5,Tabby,,Female,Brown,,,medium,short,no,yes,healthy,1,0,92102,0,5,YES,61,12/20/2019
01dac4b22,Snoopy,dog,8,Mixed Breed,,Female,Cream,,,medium,short,no,no,healthy,1,20,92111,0,1,NO,,
01dc16c21,3 Musketeers,cat,1,Domestic Short Hair,,Male,Black,Yellow,,medium,short,no,no,healthy,3,0,92104,0,1,YES,4,12/21/2019
01dd8880a,Rocky,dog,10,Rottweiler,,Male,Black,,,large,short,yes,no,healthy,1,500,92107,0,1,NO,,
01e4020da,Snowy,cat,10,Domestic Medium Hair,,Male,White,,,medium,medium,unknown,no,healthy,1,0,92104,0,1,YES,22,12/22/2019
01e410583,Dodi,cat,0,Tonkinese,,Female,Brown,,,large,medium,yes,yes,healthy,1,0,92102,0,4,YES,3,12/23/2019
01e5d357f,Triki,cat,0,Domestic Short Hair,,Female,Black,White,,small,short,yes,yes,healthy,1,0,92107,0,1,YES,18,12/23/2019
01e5e057b,,cat,5,Tortoiseshell,,Female,Brown,Yellow,White,medium,short,yes,yes,healthy,3,0,92104,0,5,NO,,
01e78230b,Robbie,dog,12,Mixed Breed,,Male,Brown,White,,small,short,no,no,healthy,1,0,92107,0,2,YES,20,10/9/2019
01e93552a,Baby Caleb Boy,dog,2,Mixed Breed,Mixed Breed,Male,Brown,,,medium,short,yes,no,healthy,1,100,92104,0,2,YES,52,10/10/2019
01ecd8b66,Angie Girl,dog,6,Mixed Breed,,Female,Black,,,medium,short,yes,yes,healthy,1,0,92118,0,2,YES,17,10/11/2019
01f4746ef,Pup #1,dog,2,Mixed Breed,,Female,Black,Brown,Gray,medium,short,no,no,healthy,4,0,92104,0,1,YES,30,10/12/2019
01f7fdb78,Coco,cat,6,Maine Coon,Persian,Female,Brown,Yellow,White,medium,medium,yes,no,healthy,1,100,92104,0,1,YES,1,10/13/2019
020cd1d50,Lela,dog,2,Mixed Breed,,Female,White,,,medium,short,no,no,healthy,1,20,92111,0,1,YES,17,10/14/2019
020fbbc9d,O-bin,cat,4,Domestic Short Hair,,Female,Brown,Cream,,medium,short,no,no,healthy,1,0,92104,0,2,YES,24,10/15/2019
0211e2f2d,Jojo,dog,2,Mixed Breed,Mixed Breed,Female,Brown,,,small,medium,no,yes,healthy,1,0,92104,0,0,NO,,
021b0b7bd,Caramel,dog,2,Mixed Breed,,Male,Brown,White,,medium,short,yes,no,healthy,1,0,92102,0,3,YES,32,10/16/2019
021c24928,Kiki,cat,12,Domestic Short Hair,,Female,Brown,,,medium,short,unknown,yes,healthy,1,0,92107,0,2,NO,,
022429d5c,T-Rex,dog,2,Mixed Breed,,Male,Black,White,,medium,short,unknown,no,healthy,1,0,92104,0,2,YES,12,10/17/2019
022b37ea0,Cat A &B,cat,4,Domestic Short Hair,,Female,Gray,White,,medium,short,yes,unknown,healthy,2,0,92107,0,2,NO,,
022d2d16e,K-12 Auntie Moca,dog,0,Mixed Breed,,Female,Brown,,,medium,medium,unknown,unknown,healthy,1,0,92102,0,3,NO,,
023979a33,Chamelia,dog,5,Mixed Breed,,Female,Golden,Cream,,medium,short,yes,yes,healthy,1,0,92104,0,4,YES,43,10/18/2019
02401db5e,Puteh,cat,3,Domestic Short Hair,,Male,Black,White,,medium,short,unknown,unknown,healthy,1,0,92102,0,6,YES,7,10/19/2019
0243911ea,Mao Zai & B Zai,cat,12,Domestic Short Hair,,Male,Yellow,,,medium,short,yes,yes,healthy,1,0,92102,0,4,NO,,
0244298a9,Jake Boy,dog,2,Mixed Breed,Mixed Breed,Male,Black,Brown,White,medium,medium,yes,no,healthy,1,0,92104,0,1,YES,68,10/20/2019
024bc29f1,Ino,cat,0,Domestic Short Hair,,Female,Black,White,,large,short,yes,yes,healthy,1,100,92102,0,5,YES,12,10/21/2019
0256cac2b,Dudu,dog,2,Doberman Pinscher,Mixed Breed,Female,Black,Brown,,medium,short,yes,no,healthy,1,0,92104,0,5,YES,86,10/22/2019
026c202c6,Marley,dog,0,Shih Tzu,,Male,Cream,White,,small,long,yes,yes,minor injury,1,400,92104,0,2,YES,23,10/23/2019
026c5716f,Pearl,cat,9,Bengal,Persian,Female,Black,Brown,Gray,medium,medium,no,no,healthy,1,0,92104,0,1,YES,11,10/24/2019
026ebf139,Bi Bi,dog,1,Mixed Breed,,Male,Brown,White,,medium,medium,no,no,healthy,1,0,92104,0,3,YES,1,10/25/2019
027c23f6b,Kopi,dog,2,Mixed Breed,,Female,Black,,,medium,short,yes,no,healthy,1,0,92102,0,5,YES,31,10/26/2019
02868b720,Tinkie,cat,2,Domestic Short Hair,,Male,Golden,Cream,,medium,short,no,no,healthy,1,0,92102,0,10,YES,13,10/27/2019
0286dd665,Notty,cat,5,Domestic Short Hair,,Male,Black,Brown,White,medium,short,unknown,unknown,healthy,1,0,92104,0,1,YES,1,10/28/2019
028d42a4b,MAPLE,dog,4,Mixed Breed,,Female,Cream,,,medium,short,yes,no,healthy,1,0,92104,0,4,YES,31,10/29/2019
0291e8ca0,Pipy,cat,7,Persian,Domestic Long Hair,Male,Black,Brown,,large,long,yes,no,healthy,1,0,92104,0,5,YES,2,10/30/2019
029641a1a,Ulquiorra,cat,18,Domestic Medium Hair,,Female,White,,,large,medium,unknown,no,minor injury,1,0,92107,0,1,YES,1,10/31/2019
029b05087,,dog,3,Mixed Breed,,Male,Brown,,,medium,medium,no,no,healthy,1,0,92104,0,4,YES,83,11/1/2019
029e79030,May May,dog,3,Mixed Breed,,Female,Black,Brown,,medium,medium,yes,unknown,healthy,1,100,92111,0,3,NO,,
02a084920,Baby Boo,cat,1,Domestic Short Hair,Domestic Short Hair,Male,Black,White,,medium,short,no,no,healthy,1,50,92101,0,1,YES,8,11/2/2019
02a13b2cb,Rachel Girl,dog,2,Mixed Breed,Mixed Breed,Female,Black,Brown,,medium,medium,no,no,healthy,1,59,92104,0,1,NO,,
02a2a622c,Fluffy & Jack (URGENT),dog,0,Shih Tzu,Poodle,Male,Brown,Gray,White,medium,long,yes,unknown,healthy,2,200,92104,0,3,YES,29,11/3/2019
02a8e44b1,Mani,dog,8,Mixed Breed,,Female,White,,,medium,short,yes,yes,healthy,1,200,92104,0,4,YES,35,11/4/2019
02adb269f,No Name,cat,1,Domestic Medium Hair,,Female,Black,Gray,White,medium,medium,no,no,healthy,1,0,92102,0,3,YES,27,11/5/2019
02af3813e,Bobo,cat,2,Domestic Short Hair,,Male,White,,,small,short,no,no,healthy,1,0,92104,0,1,YES,18,11/6/2019
02c39fd73,Lilly,cat,4,Domestic Medium Hair,,Female,Brown,Golden,Yellow,medium,medium,no,no,healthy,1,0,92104,0,1,YES,72,11/7/2019
02c40b53c,Pippin,cat,13,Siamese,Persian,Male,Cream,White,,large,short,yes,no,healthy,1,0,92111,0,6,YES,2,11/8/2019
02c7d1b74,Brutus,dog,3,Mixed Breed,Mixed Breed,Male,Black,,,medium,short,no,no,healthy,1,0,92104,0,2,YES,2,11/9/2019
02cd64831,Bay Ravan,dog,0,Mixed Breed,Mixed Breed,Male,Black,Brown,,large,medium,unknown,no,healthy,1,0,92101,0,2,YES,5,11/10/2019
02cf14499,R3,dog,1,Mixed Breed,Mixed Breed,Male,Black,Brown,,medium,medium,no,no,healthy,1,0,92104,0,1,YES,62,11/11/2019
02d66a1be,Jasmine,dog,2,Mixed Breed,,Female,Brown,Cream,White,medium,long,yes,no,healthy,1,0,92102,0,5,YES,39,11/12/2019
02d9e61ca,Vicky,cat,2,Domestic Short Hair,Tabby,Female,Black,Gray,,medium,short,no,no,healthy,1,0,92102,0,11,YES,14,11/13/2019
02e072cbd,Sheila,cat,8,Domestic Short Hair,Egyptian Mau,Female,Black,Brown,Yellow,medium,short,no,no,healthy,1,10,92104,0,11,YES,45,12/7/2019
02eb29707,Beno,dog,1,Mixed Breed,,Male,Brown,White,,small,medium,no,no,minor injury,1,0,92104,0,2,YES,19,12/8/2019
02f31f1ba,Ren,cat,1,Domestic Short Hair,,Female,Black,White,,medium,short,no,no,healthy,1,0,92104,0,3,YES,75,12/9/2019
02f7300db,Cocoju,dog,2,Mixed Breed,,Female,Black,Golden,,medium,medium,yes,no,healthy,1,0,92104,0,4,YES,26,12/10/2019
02f89bdcb,Dot Dot,dog,1,Mixed Breed,,Female,Brown,White,,medium,short,no,unknown,healthy,1,0,92101,0,1,YES,35,12/11/2019
0306e85dd,Goldie,dog,3,Golden Retriever,Mixed Breed,Male,Brown,Golden,White,medium,long,no,no,healthy,1,0,92104,0,6,YES,33,12/12/2019
030f32f08,K-7 Haki,dog,0,Mixed Breed,,Male,Brown,,,medium,medium,unknown,unknown,healthy,1,0,92102,0,4,YES,7,12/23/2019
03188ecad,Josie,dog,2,Yellow Labrador Retriever,Mixed Breed,Female,Brown,,,medium,short,unknown,no,healthy,1,0,92104,0,5,YES,85,12/14/2019
031a01c36,Henna,dog,5,Mixed Breed,,Female,Black,,,medium,medium,yes,yes,healthy,1,0,92104,0,8,NO,,
031a0e45a,,cat,4,Domestic Short Hair,,Male,Black,Gray,,extra large,medium,no,no,healthy,1,0,92102,0,6,YES,23,12/15/2019
0322aa5b0,Z,cat,7,Tuxedo,Tuxedo,Male,Black,Brown,,medium,short,no,no,healthy,1,0,92104,0,1,YES,19,12/16/2019
0327b8e94,Free 2 Vaccinations,cat,2,Domestic Short Hair,,Male,Black,White,,medium,short,no,no,healthy,1,0,92104,0,3,YES,18,12/17/2019
032aefa61,Milo,dog,3,Mixed Breed,,Female,Brown,White,,medium,short,no,no,healthy,1,0,92104,0,3,YES,62,12/18/2019
0338fcdaf,Owen,cat,12,Domestic Medium Hair,,Male,Golden,White,,medium,medium,yes,no,healthy,1,100,92102,0,1,NO,,
0340ac5f7,Yoyo,dog,3,Dalmatian,Mixed Breed,Male,Black,White,,medium,short,yes,unknown,healthy,1,0,92104,0,3,YES,2,12/19/2019
036af6df3,Teddy,cat,2,Domestic Short Hair,,Male,Gray,,,small,short,no,no,healthy,1,0,92102,0,1,YES,29,12/20/2019
036c684d3,HuggieBoy,dog,3,Mixed Breed,,Male,Brown,,,medium,short,yes,yes,healthy,1,0,92104,0,11,YES,35,12/21/2019
036e015d2,Cutie,dog,3,Mixed Breed,,Female,Brown,,,medium,short,yes,no,healthy,1,0,92104,0,7,YES,49,12/22/2019
037b1c131,Pepper,cat,4,Domestic Medium Hair,,Female,Black,White,,small,medium,unknown,no,healthy,1,50,92104,0,3,NO,,
038d06218,Kitten RA11,cat,1,Domestic Short Hair,,Female,Black,Yellow,White,medium,short,no,no,healthy,1,0,92102,0,3,YES,2,12/23/2019
03926867a,Kitten For Adoption,cat,1,Domestic Short Hair,,Male,Black,White,,small,short,unknown,unknown,healthy,1,0,92111,0,1,YES,78,12/23/2019
039509c40,Dexter,cat,6,Abyssinian,,Male,Black,White,,medium,medium,no,no,healthy,1,0,92104,0,1,YES,1,12/21/2019
03a3fb084,Shasha,dog,2,German Shepherd Dog,Mixed Breed,Female,Black,Brown,,medium,medium,unknown,no,healthy,1,0,92104,0,3,YES,50,12/3/2019
03a92a94f,Bronnie,dog,2,Shar Pei,Mixed Breed,Male,Black,Brown,,medium,short,yes,no,healthy,1,0,92104,0,3,YES,71,12/4/2019
03aae5768,Ah Gurl,dog,17,Schnauzer,,Female,Gray,,,small,medium,unknown,yes,healthy,1,0,92104,0,4,NO,,
03c1e47b4,Tiger,dog,0,Rottweiler,,Male,Black,,,large,short,yes,no,healthy,1,0,92102,0,2,YES,55,12/23/2019
03c323fcf,DOLLY,cat,5,Domestic Medium Hair,,Female,Yellow,Gray,White,small,medium,unknown,unknown,healthy,1,5,92104,0,0,NO,,
03c49f5aa,Milo,dog,2,Mixed Breed,,Male,Brown,,,medium,medium,unknown,unknown,healthy,1,1,92101,0,4,NO,,
03c6478b9,Sushi,cat,4,Domestic Medium Hair,,Female,Black,Yellow,White,small,medium,unknown,unknown,healthy,1,0,92102,0,6,YES,61,12/6/2019
03cdd9324,Bob Marley,dog,6,Golden Retriever,,Female,Golden,,,large,long,no,no,healthy,1,0,92101,1,5,YES,4,12/7/2019
03e429963,Zorro,dog,2,Mixed Breed,,Male,Black,White,,medium,short,no,no,healthy,1,0,92104,0,4,YES,12,12/8/2019
